
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
5191.92,µm,Spot,Distance from Origin,10,21460,
5172.36,µm,Spot,Distance from Origin,10,21463,
5173.18,µm,Spot,Distance from Origin,10,21464,
5213.41,µm,Spot,Distance from Origin,10,21477,
5188.06,µm,Spot,Distance from Origin,10,21478,
5207.46,µm,Spot,Distance from Origin,10,21480,
5219.26,µm,Spot,Distance from Origin,10,21481,
5213.12,µm,Spot,Distance from Origin,10,21486,
5207.79,µm,Spot,Distance from Origin,10,21502,
5229.24,µm,Spot,Distance from Origin,10,21503,
5213.31,µm,Spot,Distance from Origin,10,21505,
5197.91,µm,Spot,Distance from Origin,10,21513,
5230.26,µm,Spot,Distance from Origin,10,21514,
5238.1,µm,Spot,Distance from Origin,10,21520,
5237.96,µm,Spot,Distance from Origin,10,21521,
5260.95,µm,Spot,Distance from Origin,10,21522,
5221.67,µm,Spot,Distance from Origin,10,21523,
5268.52,µm,Spot,Distance from Origin,10,21524,
5271.81,µm,Spot,Distance from Origin,10,21525,
5263.41,µm,Spot,Distance from Origin,10,21528,
5253.15,µm,Spot,Distance from Origin,10,21530,
5254.98,µm,Spot,Distance from Origin,10,21531,
5231.02,µm,Spot,Distance from Origin,10,21534,
5260.69,µm,Spot,Distance from Origin,10,21537,
5250.69,µm,Spot,Distance from Origin,10,21545,
5241.8,µm,Spot,Distance from Origin,10,21547,
5271.62,µm,Spot,Distance from Origin,10,21549,
5238.96,µm,Spot,Distance from Origin,10,21553,
5258.84,µm,Spot,Distance from Origin,10,21555,
5265.28,µm,Spot,Distance from Origin,10,21564,
5264.61,µm,Spot,Distance from Origin,10,21567,
5288.89,µm,Spot,Distance from Origin,10,21572,
5275.55,µm,Spot,Distance from Origin,10,21573,
5298.54,µm,Spot,Distance from Origin,10,21580,
5275.45,µm,Spot,Distance from Origin,10,21582,
5282.08,µm,Spot,Distance from Origin,10,21583,
5310.98,µm,Spot,Distance from Origin,10,21587,
5164.1,µm,Spot,Distance from Origin,10,21604,
5131.88,µm,Spot,Distance from Origin,10,21606,
5136.16,µm,Spot,Distance from Origin,10,21607,
5132.7,µm,Spot,Distance from Origin,10,21608,
5132.22,µm,Spot,Distance from Origin,10,21609,
5130.53,µm,Spot,Distance from Origin,10,21610,
5159.86,µm,Spot,Distance from Origin,10,21612,
5156.81,µm,Spot,Distance from Origin,10,21616,
5165.23,µm,Spot,Distance from Origin,10,21625,
5180.34,µm,Spot,Distance from Origin,10,21635,
5165.56,µm,Spot,Distance from Origin,10,21636,
5185.06,µm,Spot,Distance from Origin,10,21637,
5171.45,µm,Spot,Distance from Origin,10,21652,
5180.69,µm,Spot,Distance from Origin,10,21663,
5188.1,µm,Spot,Distance from Origin,10,21664,
5177.69,µm,Spot,Distance from Origin,10,21680,
5231.88,µm,Spot,Distance from Origin,10,21684,
5225.07,µm,Spot,Distance from Origin,10,21704,
5264.2,µm,Spot,Distance from Origin,10,21718,
5255.38,µm,Spot,Distance from Origin,10,21720,
5268.3,µm,Spot,Distance from Origin,10,21723,
5243.64,µm,Spot,Distance from Origin,10,21724,
5260.88,µm,Spot,Distance from Origin,10,21725,
5268.96,µm,Spot,Distance from Origin,10,21727,
5257.83,µm,Spot,Distance from Origin,10,21728,
5267.24,µm,Spot,Distance from Origin,10,21729,
5268.8,µm,Spot,Distance from Origin,10,21739,
5286.12,µm,Spot,Distance from Origin,10,21745,
5145.23,µm,Spot,Distance from Origin,10,21748,
5148.18,µm,Spot,Distance from Origin,10,21752,
5146.41,µm,Spot,Distance from Origin,10,21753,
5143,µm,Spot,Distance from Origin,10,21754,
5157.34,µm,Spot,Distance from Origin,10,21765,
5157.76,µm,Spot,Distance from Origin,10,21770,
5174.34,µm,Spot,Distance from Origin,10,21774,
5185.6,µm,Spot,Distance from Origin,10,21775,
5170.65,µm,Spot,Distance from Origin,10,21780,
5191.08,µm,Spot,Distance from Origin,10,21796,
5212.36,µm,Spot,Distance from Origin,10,21799,
5233.09,µm,Spot,Distance from Origin,10,21842,
5169.09,µm,Spot,Distance from Origin,10,21934,
5165.94,µm,Spot,Distance from Origin,10,21947,
5215.66,µm,Spot,Distance from Origin,10,21968,
5275.25,µm,Spot,Distance from Origin,10,21979,
5269.84,µm,Spot,Distance from Origin,10,21983,
5254.41,µm,Spot,Distance from Origin,10,21993,
5310.36,µm,Spot,Distance from Origin,10,22013,
5160.62,µm,Spot,Distance from Origin,10,22024,
5136.26,µm,Spot,Distance from Origin,10,22027,
5153.08,µm,Spot,Distance from Origin,10,22028,
5158.21,µm,Spot,Distance from Origin,10,22030,
5156.24,µm,Spot,Distance from Origin,10,22032,
5162.08,µm,Spot,Distance from Origin,10,22036,
5171.94,µm,Spot,Distance from Origin,10,22039,
5174.95,µm,Spot,Distance from Origin,10,22041,
5169.48,µm,Spot,Distance from Origin,10,22048,
5168.52,µm,Spot,Distance from Origin,10,22049,
5165.04,µm,Spot,Distance from Origin,10,22051,
5172.11,µm,Spot,Distance from Origin,10,22054,
5163.63,µm,Spot,Distance from Origin,10,22056,
5157.97,µm,Spot,Distance from Origin,10,22060,
5159.23,µm,Spot,Distance from Origin,10,22061,
5159.4,µm,Spot,Distance from Origin,10,22065,
5165.13,µm,Spot,Distance from Origin,10,22066,
5197.92,µm,Spot,Distance from Origin,10,22071,
5198.44,µm,Spot,Distance from Origin,10,22079,
5189.69,µm,Spot,Distance from Origin,10,22090,
5194.77,µm,Spot,Distance from Origin,10,22092,
5215.45,µm,Spot,Distance from Origin,10,22095,
5213.26,µm,Spot,Distance from Origin,10,22102,
5246.64,µm,Spot,Distance from Origin,10,22105,
5154.29,µm,Spot,Distance from Origin,10,22155,
5173.49,µm,Spot,Distance from Origin,10,22156,
5182.86,µm,Spot,Distance from Origin,10,22157,
5172.44,µm,Spot,Distance from Origin,10,22166,
5173.08,µm,Spot,Distance from Origin,10,22168,
5170.07,µm,Spot,Distance from Origin,10,22175,
5174.86,µm,Spot,Distance from Origin,10,22177,
5170.8,µm,Spot,Distance from Origin,10,22178,
5169.24,µm,Spot,Distance from Origin,10,22183,
5179.81,µm,Spot,Distance from Origin,10,22185,
5192.09,µm,Spot,Distance from Origin,10,22196,
5210.43,µm,Spot,Distance from Origin,10,22205,
5177.14,µm,Spot,Distance from Origin,10,22244,
5190.78,µm,Spot,Distance from Origin,10,22245,
5179.8,µm,Spot,Distance from Origin,10,22248,
5174.51,µm,Spot,Distance from Origin,10,22251,
5197.37,µm,Spot,Distance from Origin,10,22254,
5188,µm,Spot,Distance from Origin,10,22331,
5204.25,µm,Spot,Distance from Origin,10,22334,
5311.48,µm,Spot,Distance from Origin,10,22353,
5354.49,µm,Spot,Distance from Origin,10,22363,
5356.37,µm,Spot,Distance from Origin,10,22366,
5179.85,µm,Spot,Distance from Origin,10,22448,
5183.14,µm,Spot,Distance from Origin,10,22451,
5131.68,µm,Spot,Distance from Origin,11,22736,
5229.73,µm,Spot,Distance from Origin,11,22758,
5230.08,µm,Spot,Distance from Origin,11,22759,
5222.76,µm,Spot,Distance from Origin,11,22766,
5252.3,µm,Spot,Distance from Origin,11,22774,
5137.66,µm,Spot,Distance from Origin,11,22797,
5195,µm,Spot,Distance from Origin,11,22810,
5203.11,µm,Spot,Distance from Origin,11,22826,
5227.04,µm,Spot,Distance from Origin,11,22859,
5102.04,µm,Spot,Distance from Origin,11,22887,
5126.53,µm,Spot,Distance from Origin,11,22901,
5138.3,µm,Spot,Distance from Origin,11,22906,
5163.49,µm,Spot,Distance from Origin,11,22912,
5155.5,µm,Spot,Distance from Origin,11,22925,
5145.92,µm,Spot,Distance from Origin,11,22927,
5171.81,µm,Spot,Distance from Origin,11,22930,
5143.17,µm,Spot,Distance from Origin,11,22937,
5158.18,µm,Spot,Distance from Origin,11,22949,
5211.59,µm,Spot,Distance from Origin,11,22987,
5189.95,µm,Spot,Distance from Origin,11,22993,
5211.09,µm,Spot,Distance from Origin,11,22997,
5201.77,µm,Spot,Distance from Origin,11,22999,
5211.45,µm,Spot,Distance from Origin,11,23002,
5235.59,µm,Spot,Distance from Origin,11,23006,
5234.09,µm,Spot,Distance from Origin,11,23010,
5247.61,µm,Spot,Distance from Origin,11,23030,
5270.07,µm,Spot,Distance from Origin,11,23031,
5247.03,µm,Spot,Distance from Origin,11,23035,
5244.28,µm,Spot,Distance from Origin,11,23036,
5258.43,µm,Spot,Distance from Origin,11,23037,
5240.95,µm,Spot,Distance from Origin,11,23046,
5241.36,µm,Spot,Distance from Origin,11,23051,
5294.47,µm,Spot,Distance from Origin,11,23054,
5147.59,µm,Spot,Distance from Origin,11,23100,
5152.38,µm,Spot,Distance from Origin,11,23103,
5150.79,µm,Spot,Distance from Origin,11,23105,
5120.49,µm,Spot,Distance from Origin,11,23110,
5135.61,µm,Spot,Distance from Origin,11,23122,
5145.64,µm,Spot,Distance from Origin,11,23123,
5156.23,µm,Spot,Distance from Origin,11,23126,
5139.27,µm,Spot,Distance from Origin,11,23130,
5144.32,µm,Spot,Distance from Origin,11,23131,
5152.97,µm,Spot,Distance from Origin,11,23132,
5146.83,µm,Spot,Distance from Origin,11,23133,
5182.49,µm,Spot,Distance from Origin,11,23147,
5159.01,µm,Spot,Distance from Origin,11,23154,
5161.95,µm,Spot,Distance from Origin,11,23156,
5167.96,µm,Spot,Distance from Origin,11,23157,
5181.06,µm,Spot,Distance from Origin,11,23169,
5212.51,µm,Spot,Distance from Origin,11,23170,
5208.13,µm,Spot,Distance from Origin,11,23171,
5190.48,µm,Spot,Distance from Origin,11,23174,
5196,µm,Spot,Distance from Origin,11,23183,
5239.37,µm,Spot,Distance from Origin,11,23200,
5225.3,µm,Spot,Distance from Origin,11,23217,
5214.37,µm,Spot,Distance from Origin,11,23232,
5216.15,µm,Spot,Distance from Origin,11,23238,
5232.93,µm,Spot,Distance from Origin,11,23239,
5262.78,µm,Spot,Distance from Origin,11,23251,
5238.1,µm,Spot,Distance from Origin,11,23257,
5259.09,µm,Spot,Distance from Origin,11,23261,
5255.75,µm,Spot,Distance from Origin,11,23262,
5275.72,µm,Spot,Distance from Origin,11,23271,
5285.04,µm,Spot,Distance from Origin,11,23273,
5257.1,µm,Spot,Distance from Origin,11,23274,
5248.88,µm,Spot,Distance from Origin,11,23276,
5264.92,µm,Spot,Distance from Origin,11,23282,
5273.03,µm,Spot,Distance from Origin,11,23284,
5267.97,µm,Spot,Distance from Origin,11,23286,
5264.49,µm,Spot,Distance from Origin,11,23288,
5290.42,µm,Spot,Distance from Origin,11,23293,
5157.59,µm,Spot,Distance from Origin,11,23333,
5229.05,µm,Spot,Distance from Origin,11,23349,
5285.36,µm,Spot,Distance from Origin,11,23354,
5122.89,µm,Spot,Distance from Origin,11,23364,
5182.51,µm,Spot,Distance from Origin,11,23401,
5161.97,µm,Spot,Distance from Origin,11,23412,
5225.31,µm,Spot,Distance from Origin,11,23433,
5196.79,µm,Spot,Distance from Origin,11,23453,
5234.34,µm,Spot,Distance from Origin,11,23469,
5253.29,µm,Spot,Distance from Origin,11,23470,
5236.92,µm,Spot,Distance from Origin,11,23472,
5271.76,µm,Spot,Distance from Origin,11,23477,
5255.48,µm,Spot,Distance from Origin,11,23478,
5264.93,µm,Spot,Distance from Origin,11,23479,
5261.21,µm,Spot,Distance from Origin,11,23483,
5252.88,µm,Spot,Distance from Origin,11,23484,
5262.52,µm,Spot,Distance from Origin,11,23485,
5232.51,µm,Spot,Distance from Origin,11,23487,
5251.45,µm,Spot,Distance from Origin,11,23490,
5263.84,µm,Spot,Distance from Origin,11,23491,
5276.51,µm,Spot,Distance from Origin,11,23492,
5128.45,µm,Spot,Distance from Origin,11,23538,
5148.88,µm,Spot,Distance from Origin,11,23551,
5163.25,µm,Spot,Distance from Origin,11,23552,
5154.67,µm,Spot,Distance from Origin,11,23569,
5191.16,µm,Spot,Distance from Origin,11,23577,
5173.42,µm,Spot,Distance from Origin,11,23578,
5165.33,µm,Spot,Distance from Origin,11,23580,
5189.73,µm,Spot,Distance from Origin,11,23582,
5171.48,µm,Spot,Distance from Origin,11,23591,
5190.52,µm,Spot,Distance from Origin,11,23593,
5207.47,µm,Spot,Distance from Origin,11,23612,
5212.22,µm,Spot,Distance from Origin,11,23616,
5228.32,µm,Spot,Distance from Origin,11,23630,
5228.74,µm,Spot,Distance from Origin,11,23636,
5237.29,µm,Spot,Distance from Origin,11,23650,
5238.28,µm,Spot,Distance from Origin,11,23651,
5266.91,µm,Spot,Distance from Origin,11,23652,
5221.02,µm,Spot,Distance from Origin,11,23654,
5262.86,µm,Spot,Distance from Origin,11,23656,
5271.21,µm,Spot,Distance from Origin,11,23657,
5260.93,µm,Spot,Distance from Origin,11,23658,
5239.26,µm,Spot,Distance from Origin,11,23661,
5245.95,µm,Spot,Distance from Origin,11,23667,
5260.21,µm,Spot,Distance from Origin,11,23671,
5258.39,µm,Spot,Distance from Origin,11,23682,
5263.92,µm,Spot,Distance from Origin,11,23691,
5280.07,µm,Spot,Distance from Origin,11,23695,
5297.34,µm,Spot,Distance from Origin,11,23705,
5130.79,µm,Spot,Distance from Origin,11,23726,
5128.79,µm,Spot,Distance from Origin,11,23727,
5135.48,µm,Spot,Distance from Origin,11,23728,
5159.66,µm,Spot,Distance from Origin,11,23732,
5165.56,µm,Spot,Distance from Origin,11,23742,
5148.21,µm,Spot,Distance from Origin,11,23756,
5180.27,µm,Spot,Distance from Origin,11,23757,
5184.8,µm,Spot,Distance from Origin,11,23760,
5164.01,µm,Spot,Distance from Origin,11,23765,
5176.68,µm,Spot,Distance from Origin,11,23802,
5230.62,µm,Spot,Distance from Origin,11,23808,
5225.34,µm,Spot,Distance from Origin,11,23822,
5251.93,µm,Spot,Distance from Origin,11,23837,
5268.2,µm,Spot,Distance from Origin,11,23838,
5255.45,µm,Spot,Distance from Origin,11,23840,
5269.07,µm,Spot,Distance from Origin,11,23841,
5244.18,µm,Spot,Distance from Origin,11,23843,
5266.74,µm,Spot,Distance from Origin,11,23844,
5266.13,µm,Spot,Distance from Origin,11,23845,
5267.96,µm,Spot,Distance from Origin,11,23853,
5286.5,µm,Spot,Distance from Origin,11,23857,
5141.94,µm,Spot,Distance from Origin,11,23859,
5145.53,µm,Spot,Distance from Origin,11,23861,
5160.82,µm,Spot,Distance from Origin,11,23871,
5183.92,µm,Spot,Distance from Origin,11,23882,
5168.63,µm,Spot,Distance from Origin,11,23883,
5173.88,µm,Spot,Distance from Origin,11,23885,
5211.99,µm,Spot,Distance from Origin,11,23902,
5246.34,µm,Spot,Distance from Origin,11,23949,
5226.95,µm,Spot,Distance from Origin,11,23960,
5277.04,µm,Spot,Distance from Origin,11,23978,
5182.4,µm,Spot,Distance from Origin,11,24005,
5165.46,µm,Spot,Distance from Origin,11,24045,
5166.69,µm,Spot,Distance from Origin,11,24048,
5174.88,µm,Spot,Distance from Origin,11,24052,
5213.63,µm,Spot,Distance from Origin,11,24063,
5266.29,µm,Spot,Distance from Origin,11,24091,
5266.28,µm,Spot,Distance from Origin,11,24101,
5307.72,µm,Spot,Distance from Origin,11,24120,
5334.84,µm,Spot,Distance from Origin,11,24123,
5158.12,µm,Spot,Distance from Origin,11,24131,
5152.3,µm,Spot,Distance from Origin,11,24138,
5170.92,µm,Spot,Distance from Origin,11,24144,
5174.81,µm,Spot,Distance from Origin,11,24148,
5153.25,µm,Spot,Distance from Origin,11,24153,
5163.49,µm,Spot,Distance from Origin,11,24159,
5157.46,µm,Spot,Distance from Origin,11,24160,
5158.31,µm,Spot,Distance from Origin,11,24161,
5156.76,µm,Spot,Distance from Origin,11,24165,
5163.59,µm,Spot,Distance from Origin,11,24166,
5196.84,µm,Spot,Distance from Origin,11,24175,
5193.18,µm,Spot,Distance from Origin,11,24188,
5172.46,µm,Spot,Distance from Origin,11,24231,
5171.52,µm,Spot,Distance from Origin,11,24242,
5172.21,µm,Spot,Distance from Origin,11,24244,
5176.63,µm,Spot,Distance from Origin,11,24245,
5169.52,µm,Spot,Distance from Origin,11,24252,
5174.13,µm,Spot,Distance from Origin,11,24254,
5168.27,µm,Spot,Distance from Origin,11,24258,
5182.44,µm,Spot,Distance from Origin,11,24261,
5182.07,µm,Spot,Distance from Origin,11,24269,
5209.7,µm,Spot,Distance from Origin,11,24281,
5247.11,µm,Spot,Distance from Origin,11,24285,
5200.69,µm,Spot,Distance from Origin,11,24313,
5176.13,µm,Spot,Distance from Origin,11,24314,
5190.69,µm,Spot,Distance from Origin,11,24315,
5196.49,µm,Spot,Distance from Origin,11,24322,
5180.96,µm,Spot,Distance from Origin,11,24324,
5175.51,µm,Spot,Distance from Origin,11,24330,
5222.48,µm,Spot,Distance from Origin,11,24398,
5184.58,µm,Spot,Distance from Origin,11,24414,
5189.58,µm,Spot,Distance from Origin,11,24416,
5309.59,µm,Spot,Distance from Origin,11,24440,
5352.46,µm,Spot,Distance from Origin,11,24451,
5178.96,µm,Spot,Distance from Origin,11,24497,
5133.61,µm,Spot,Distance from Origin,12,24763,
5221.89,µm,Spot,Distance from Origin,12,24800,
5230.21,µm,Spot,Distance from Origin,12,24803,
5138.04,µm,Spot,Distance from Origin,12,24840,
5196.4,µm,Spot,Distance from Origin,12,24856,
5203.72,µm,Spot,Distance from Origin,12,24875,
5234.68,µm,Spot,Distance from Origin,12,24890,
5228.72,µm,Spot,Distance from Origin,12,24912,
5100.3,µm,Spot,Distance from Origin,12,24934,
5125.53,µm,Spot,Distance from Origin,12,24951,
5138.25,µm,Spot,Distance from Origin,12,24956,
5171.92,µm,Spot,Distance from Origin,12,24962,
5165.47,µm,Spot,Distance from Origin,12,24964,
5153.84,µm,Spot,Distance from Origin,12,24968,
5156.96,µm,Spot,Distance from Origin,12,24978,
5172.36,µm,Spot,Distance from Origin,12,24979,
5146.77,µm,Spot,Distance from Origin,12,24980,
5143.79,µm,Spot,Distance from Origin,12,24989,
5159.07,µm,Spot,Distance from Origin,12,24998,
5189.99,µm,Spot,Distance from Origin,12,25047,
5211.82,µm,Spot,Distance from Origin,12,25051,
5202.18,µm,Spot,Distance from Origin,12,25055,
5211.34,µm,Spot,Distance from Origin,12,25059,
5235.83,µm,Spot,Distance from Origin,12,25062,
5225.88,µm,Spot,Distance from Origin,12,25063,
5230.29,µm,Spot,Distance from Origin,12,25064,
5240.68,µm,Spot,Distance from Origin,12,25067,
5235.74,µm,Spot,Distance from Origin,12,25074,
5248.28,µm,Spot,Distance from Origin,12,25099,
5273.9,µm,Spot,Distance from Origin,12,25105,
5245.28,µm,Spot,Distance from Origin,12,25106,
5249.32,µm,Spot,Distance from Origin,12,25107,
5274.4,µm,Spot,Distance from Origin,12,25108,
5241.5,µm,Spot,Distance from Origin,12,25116,
5261.44,µm,Spot,Distance from Origin,12,25117,
5295.6,µm,Spot,Distance from Origin,12,25127,
5155.72,µm,Spot,Distance from Origin,12,25174,
5146.9,µm,Spot,Distance from Origin,12,25175,
5152.83,µm,Spot,Distance from Origin,12,25179,
5151.24,µm,Spot,Distance from Origin,12,25181,
5137.34,µm,Spot,Distance from Origin,12,25184,
5140.21,µm,Spot,Distance from Origin,12,25185,
5118.98,µm,Spot,Distance from Origin,12,25186,
5145.61,µm,Spot,Distance from Origin,12,25196,
5136.63,µm,Spot,Distance from Origin,12,25199,
5157.73,µm,Spot,Distance from Origin,12,25202,
5138.11,µm,Spot,Distance from Origin,12,25203,
5142.85,µm,Spot,Distance from Origin,12,25204,
5153.61,µm,Spot,Distance from Origin,12,25205,
5159.33,µm,Spot,Distance from Origin,12,25209,
5157.84,µm,Spot,Distance from Origin,12,25214,
5173.62,µm,Spot,Distance from Origin,12,25220,
5158,µm,Spot,Distance from Origin,12,25224,
5183.41,µm,Spot,Distance from Origin,12,25226,
5180.81,µm,Spot,Distance from Origin,12,25247,
5212.94,µm,Spot,Distance from Origin,12,25249,
5209.72,µm,Spot,Distance from Origin,12,25250,
5190.55,µm,Spot,Distance from Origin,12,25251,
5239.32,µm,Spot,Distance from Origin,12,25275,
5225.03,µm,Spot,Distance from Origin,12,25291,
5225.82,µm,Spot,Distance from Origin,12,25292,
5214.67,µm,Spot,Distance from Origin,12,25308,
5217.07,µm,Spot,Distance from Origin,12,25313,
5232.78,µm,Spot,Distance from Origin,12,25314,
5237.92,µm,Spot,Distance from Origin,12,25317,
5259.37,µm,Spot,Distance from Origin,12,25331,
5250.95,µm,Spot,Distance from Origin,12,25333,
5256.96,µm,Spot,Distance from Origin,12,25336,
5273.78,µm,Spot,Distance from Origin,12,25337,
5246.18,µm,Spot,Distance from Origin,12,25345,
5285.32,µm,Spot,Distance from Origin,12,25346,
5255.68,µm,Spot,Distance from Origin,12,25348,
5249.72,µm,Spot,Distance from Origin,12,25349,
5264.99,µm,Spot,Distance from Origin,12,25359,
5267.81,µm,Spot,Distance from Origin,12,25361,
5273.8,µm,Spot,Distance from Origin,12,25362,
5265.9,µm,Spot,Distance from Origin,12,25366,
5289.11,µm,Spot,Distance from Origin,12,25371,
5291.88,µm,Spot,Distance from Origin,12,25398,
5306.56,µm,Spot,Distance from Origin,12,25401,
5157.71,µm,Spot,Distance from Origin,12,25408,
5228.51,µm,Spot,Distance from Origin,12,25424,
5248.95,µm,Spot,Distance from Origin,12,25430,
5285.85,µm,Spot,Distance from Origin,12,25432,
5122.46,µm,Spot,Distance from Origin,12,25437,
5181.73,µm,Spot,Distance from Origin,12,25478,
5161.46,µm,Spot,Distance from Origin,12,25493,
5207.48,µm,Spot,Distance from Origin,12,25511,
5196.37,µm,Spot,Distance from Origin,12,25532,
5214.82,µm,Spot,Distance from Origin,12,25535,
5225.92,µm,Spot,Distance from Origin,12,25548,
5252.54,µm,Spot,Distance from Origin,12,25555,
5234.93,µm,Spot,Distance from Origin,12,25559,
5270.41,µm,Spot,Distance from Origin,12,25563,
5254.48,µm,Spot,Distance from Origin,12,25565,
5253.23,µm,Spot,Distance from Origin,12,25568,
5265.1,µm,Spot,Distance from Origin,12,25569,
5263.01,µm,Spot,Distance from Origin,12,25574,
5232.75,µm,Spot,Distance from Origin,12,25577,
5252.42,µm,Spot,Distance from Origin,12,25579,
5297.08,µm,Spot,Distance from Origin,12,25589,
5127.79,µm,Spot,Distance from Origin,12,25634,
5162.08,µm,Spot,Distance from Origin,12,25638,
5149.73,µm,Spot,Distance from Origin,12,25647,
5163.55,µm,Spot,Distance from Origin,12,25650,
5184.2,µm,Spot,Distance from Origin,12,25658,
5155.76,µm,Spot,Distance from Origin,12,25666,
5191.13,µm,Spot,Distance from Origin,12,25667,
5153.68,µm,Spot,Distance from Origin,12,25669,
5166,µm,Spot,Distance from Origin,12,25676,
5172.93,µm,Spot,Distance from Origin,12,25678,
5164.7,µm,Spot,Distance from Origin,12,25682,
5190.42,µm,Spot,Distance from Origin,12,25685,
5164.73,µm,Spot,Distance from Origin,12,25689,
5162.49,µm,Spot,Distance from Origin,12,25694,
5170.76,µm,Spot,Distance from Origin,12,25695,
5190.86,µm,Spot,Distance from Origin,12,25696,
5172.43,µm,Spot,Distance from Origin,12,25700,
5188.41,µm,Spot,Distance from Origin,12,25714,
5213.13,µm,Spot,Distance from Origin,12,25718,
5227.02,µm,Spot,Distance from Origin,12,25735,
5226.98,µm,Spot,Distance from Origin,12,25744,
5238.8,µm,Spot,Distance from Origin,12,25757,
5271.54,µm,Spot,Distance from Origin,12,25758,
5219.56,µm,Spot,Distance from Origin,12,25760,
5240.72,µm,Spot,Distance from Origin,12,25762,
5267.86,µm,Spot,Distance from Origin,12,25763,
5262.6,µm,Spot,Distance from Origin,12,25765,
5264.26,µm,Spot,Distance from Origin,12,25767,
5261.54,µm,Spot,Distance from Origin,12,25776,
5244.47,µm,Spot,Distance from Origin,12,25779,
5233.28,µm,Spot,Distance from Origin,12,25780,
5259.54,µm,Spot,Distance from Origin,12,25789,
5263.68,µm,Spot,Distance from Origin,12,25799,
5280.09,µm,Spot,Distance from Origin,12,25804,
5283.02,µm,Spot,Distance from Origin,12,25811,
5317.2,µm,Spot,Distance from Origin,12,25820,
5129.74,µm,Spot,Distance from Origin,12,25832,
5134.17,µm,Spot,Distance from Origin,12,25834,
5125.7,µm,Spot,Distance from Origin,12,25838,
5160.22,µm,Spot,Distance from Origin,12,25841,
5148.18,µm,Spot,Distance from Origin,12,25842,
5156.57,µm,Spot,Distance from Origin,12,25844,
5166.84,µm,Spot,Distance from Origin,12,25855,
5179.65,µm,Spot,Distance from Origin,12,25862,
5165.03,µm,Spot,Distance from Origin,12,25863,
5149.16,µm,Spot,Distance from Origin,12,25865,
5185.96,µm,Spot,Distance from Origin,12,25869,
5163.59,µm,Spot,Distance from Origin,12,25874,
5170.93,µm,Spot,Distance from Origin,12,25885,
5187.14,µm,Spot,Distance from Origin,12,25896,
5188.38,µm,Spot,Distance from Origin,12,25897,
5173.12,µm,Spot,Distance from Origin,12,25904,
5182.84,µm,Spot,Distance from Origin,12,25915,
5223.77,µm,Spot,Distance from Origin,12,25932,
5263.89,µm,Spot,Distance from Origin,12,25955,
5269.76,µm,Spot,Distance from Origin,12,25956,
5256.9,µm,Spot,Distance from Origin,12,25958,
5256.14,µm,Spot,Distance from Origin,12,25960,
5269.15,µm,Spot,Distance from Origin,12,25962,
5267.34,µm,Spot,Distance from Origin,12,25964,
5266.49,µm,Spot,Distance from Origin,12,25965,
5288.23,µm,Spot,Distance from Origin,12,25971,
5268.79,µm,Spot,Distance from Origin,12,25973,
5145.79,µm,Spot,Distance from Origin,12,25980,
5141.7,µm,Spot,Distance from Origin,12,25981,
5140.68,µm,Spot,Distance from Origin,12,25983,
5157.03,µm,Spot,Distance from Origin,12,25991,
5174.45,µm,Spot,Distance from Origin,12,25994,
5184.76,µm,Spot,Distance from Origin,12,25997,
5163.77,µm,Spot,Distance from Origin,12,26000,
5154.82,µm,Spot,Distance from Origin,12,26004,
5182.95,µm,Spot,Distance from Origin,12,26005,
5172.66,µm,Spot,Distance from Origin,12,26007,
5212.6,µm,Spot,Distance from Origin,12,26029,
5246.26,µm,Spot,Distance from Origin,12,26080,
5192.72,µm,Spot,Distance from Origin,12,26143,
5180.17,µm,Spot,Distance from Origin,12,26145,
5165.26,µm,Spot,Distance from Origin,12,26182,
5174.25,µm,Spot,Distance from Origin,12,26189,
5264.45,µm,Spot,Distance from Origin,12,26223,
5276.42,µm,Spot,Distance from Origin,12,26225,
5266.71,µm,Spot,Distance from Origin,12,26229,
5266.15,µm,Spot,Distance from Origin,12,26239,
5308.8,µm,Spot,Distance from Origin,12,26254,
5334.36,µm,Spot,Distance from Origin,12,26256,
5158.27,µm,Spot,Distance from Origin,12,26265,
5150.5,µm,Spot,Distance from Origin,12,26269,
5169.57,µm,Spot,Distance from Origin,12,26274,
5175.83,µm,Spot,Distance from Origin,12,26279,
5151.5,µm,Spot,Distance from Origin,12,26287,
5167.95,µm,Spot,Distance from Origin,12,26288,
5151.82,µm,Spot,Distance from Origin,12,26289,
5155.35,µm,Spot,Distance from Origin,12,26290,
5173.01,µm,Spot,Distance from Origin,12,26294,
5164.08,µm,Spot,Distance from Origin,12,26295,
5155.75,µm,Spot,Distance from Origin,12,26297,
5155.73,µm,Spot,Distance from Origin,12,26299,
5162.21,µm,Spot,Distance from Origin,12,26300,
5195.46,µm,Spot,Distance from Origin,12,26305,
5192.35,µm,Spot,Distance from Origin,12,26318,
5215.78,µm,Spot,Distance from Origin,12,26325,
5171.13,µm,Spot,Distance from Origin,12,26372,
5174.84,µm,Spot,Distance from Origin,12,26373,
5172.39,µm,Spot,Distance from Origin,12,26377,
5170.3,µm,Spot,Distance from Origin,12,26385,
5168.32,µm,Spot,Distance from Origin,12,26386,
5173.72,µm,Spot,Distance from Origin,12,26391,
5167.7,µm,Spot,Distance from Origin,12,26395,
5166.76,µm,Spot,Distance from Origin,12,26397,
