
Shortest Distance to Spots Spots=Spots 1
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
27.1529,µm,Spot,Spots 1,14,29496,
10.3585,µm,Spot,Spots 1,14,29497,
10.4368,µm,Spot,Spots 1,14,29502,
37.27,µm,Spot,Spots 1,14,29553,
32.0796,µm,Spot,Spots 1,14,29559,
46.3627,µm,Spot,Spots 1,14,29566,
22.8784,µm,Spot,Spots 1,14,29581,
25.8554,µm,Spot,Spots 1,14,29582,
43.1009,µm,Spot,Spots 1,14,29586,
16.6242,µm,Spot,Spots 1,14,29598,
29.5516,µm,Spot,Spots 1,14,29602,
27.8307,µm,Spot,Spots 1,14,29603,
28.5385,µm,Spot,Spots 1,14,29604,
22.9599,µm,Spot,Spots 1,14,29611,
13.8403,µm,Spot,Spots 1,14,29625,
11.2242,µm,Spot,Spots 1,14,29626,
16.9192,µm,Spot,Spots 1,14,29628,
11.3353,µm,Spot,Spots 1,14,29631,
25.9504,µm,Spot,Spots 1,14,29648,
16.8697,µm,Spot,Spots 1,14,29663,
22.4744,µm,Spot,Spots 1,14,29664,
26.9424,µm,Spot,Spots 1,14,29685,
8.81757,µm,Spot,Spots 1,14,29690,
33.1574,µm,Spot,Spots 1,14,29695,
35.9166,µm,Spot,Spots 1,14,29696,
12.3576,µm,Spot,Spots 1,14,29698,
16.9952,µm,Spot,Spots 1,14,29699,
39.4443,µm,Spot,Spots 1,14,29700,
27.7873,µm,Spot,Spots 1,14,29703,
20.9874,µm,Spot,Spots 1,14,29704,
11.7441,µm,Spot,Spots 1,14,29705,
16.5432,µm,Spot,Spots 1,14,29706,
28.1338,µm,Spot,Spots 1,14,29707,
6.63846,µm,Spot,Spots 1,14,29709,
14.7221,µm,Spot,Spots 1,14,29710,
17.6893,µm,Spot,Spots 1,14,29712,
22.5762,µm,Spot,Spots 1,14,29714,
29.7099,µm,Spot,Spots 1,14,29718,
11.4149,µm,Spot,Spots 1,14,29719,
34.1159,µm,Spot,Spots 1,14,29726,
11.5019,µm,Spot,Spots 1,14,29728,
14.1685,µm,Spot,Spots 1,14,29729,
17.9703,µm,Spot,Spots 1,14,29730,
11.4311,µm,Spot,Spots 1,14,29732,
52.8945,µm,Spot,Spots 1,14,29769,
22.2518,µm,Spot,Spots 1,14,29787,
45.3513,µm,Spot,Spots 1,14,29794,
46.1821,µm,Spot,Spots 1,14,29846,
13.159,µm,Spot,Spots 1,14,29891,
48.764,µm,Spot,Spots 1,14,29895,
29.4652,µm,Spot,Spots 1,14,29905,
27.0788,µm,Spot,Spots 1,14,29914,
49.1243,µm,Spot,Spots 1,14,29916,
55.4426,µm,Spot,Spots 1,14,29920,
35.1765,µm,Spot,Spots 1,14,29923,
47.8437,µm,Spot,Spots 1,14,29932,
38.4349,µm,Spot,Spots 1,14,29938,
33.4449,µm,Spot,Spots 1,14,29988,
36.6553,µm,Spot,Spots 1,14,29991,
22.4157,µm,Spot,Spots 1,14,29997,
17.3738,µm,Spot,Spots 1,14,29998,
20.1201,µm,Spot,Spots 1,14,29999,
22.648,µm,Spot,Spots 1,14,30014,
36.8633,µm,Spot,Spots 1,14,30015,
21.5003,µm,Spot,Spots 1,14,30020,
25.1148,µm,Spot,Spots 1,14,30028,
29.8468,µm,Spot,Spots 1,14,30032,
20.1362,µm,Spot,Spots 1,14,30037,
14.7263,µm,Spot,Spots 1,14,30039,
17.8613,µm,Spot,Spots 1,14,30041,
28.7643,µm,Spot,Spots 1,14,30042,
14.9191,µm,Spot,Spots 1,14,30045,
11.1568,µm,Spot,Spots 1,14,30062,
17.4518,µm,Spot,Spots 1,14,30063,
44.7858,µm,Spot,Spots 1,14,30064,
11.4049,µm,Spot,Spots 1,14,30077,
28.0658,µm,Spot,Spots 1,14,30083,
53.3398,µm,Spot,Spots 1,14,30099,
76.814,µm,Spot,Spots 1,14,30103,
68.6929,µm,Spot,Spots 1,14,30106,
60.2828,µm,Spot,Spots 1,14,30107,
11.3659,µm,Spot,Spots 1,14,30109,
54.5252,µm,Spot,Spots 1,14,30110,
62.7008,µm,Spot,Spots 1,14,30111,
52.3778,µm,Spot,Spots 1,14,30113,
83.4954,µm,Spot,Spots 1,14,30115,
46.6059,µm,Spot,Spots 1,14,30124,
12.1364,µm,Spot,Spots 1,14,30125,
35.0386,µm,Spot,Spots 1,14,30130,
53.799,µm,Spot,Spots 1,14,30144,
32.3548,µm,Spot,Spots 1,14,30146,
21.8846,µm,Spot,Spots 1,14,30153,
62.7661,µm,Spot,Spots 1,14,30155,
25.0507,µm,Spot,Spots 1,14,30173,
35.44,µm,Spot,Spots 1,14,30182,
41.8188,µm,Spot,Spots 1,14,30185,
31.9982,µm,Spot,Spots 1,14,30188,
35.2132,µm,Spot,Spots 1,14,30189,
25.3264,µm,Spot,Spots 1,14,30193,
23.0424,µm,Spot,Spots 1,14,30196,
30.4786,µm,Spot,Spots 1,14,30200,
13.6508,µm,Spot,Spots 1,14,30202,
15.2497,µm,Spot,Spots 1,14,30213,
26.6598,µm,Spot,Spots 1,14,30214,
27.2184,µm,Spot,Spots 1,14,30217,
12.7515,µm,Spot,Spots 1,14,30218,
22.1718,µm,Spot,Spots 1,14,30223,
10.1743,µm,Spot,Spots 1,14,30242,
9.79613,µm,Spot,Spots 1,14,30244,
26.5885,µm,Spot,Spots 1,14,30264,
13.907,µm,Spot,Spots 1,14,30282,
26.6123,µm,Spot,Spots 1,14,30294,
65.0652,µm,Spot,Spots 1,14,30308,
68.6752,µm,Spot,Spots 1,14,30309,
43.9439,µm,Spot,Spots 1,14,30313,
50.463,µm,Spot,Spots 1,14,30315,
57.1279,µm,Spot,Spots 1,14,30316,
66.7933,µm,Spot,Spots 1,14,30317,
42.7778,µm,Spot,Spots 1,14,30318,
33.4341,µm,Spot,Spots 1,14,30321,
26.143,µm,Spot,Spots 1,14,30324,
32.9658,µm,Spot,Spots 1,14,30332,
32.158,µm,Spot,Spots 1,14,30333,
26.6655,µm,Spot,Spots 1,14,30334,
33.1365,µm,Spot,Spots 1,14,30337,
26.0963,µm,Spot,Spots 1,14,30338,
29.807,µm,Spot,Spots 1,14,30343,
23.094,µm,Spot,Spots 1,14,30346,
24.7627,µm,Spot,Spots 1,14,30347,
13.2691,µm,Spot,Spots 1,14,30353,
10.7621,µm,Spot,Spots 1,14,30355,
18.386,µm,Spot,Spots 1,14,30357,
13.6888,µm,Spot,Spots 1,14,30359,
19.5405,µm,Spot,Spots 1,14,30364,
18.6128,µm,Spot,Spots 1,14,30428,
23.636,µm,Spot,Spots 1,14,30435,
21.5798,µm,Spot,Spots 1,14,30464,
13.8309,µm,Spot,Spots 1,14,30491,
11.6906,µm,Spot,Spots 1,14,30533,
3.7989,µm,Spot,Spots 1,14,30537,
9.20396,µm,Spot,Spots 1,14,30544,
54.7251,µm,Spot,Spots 1,14,30574,
70.6883,µm,Spot,Spots 1,14,30582,
35.4205,µm,Spot,Spots 1,14,30595,
24.591,µm,Spot,Spots 1,14,30627,
13.9117,µm,Spot,Spots 1,14,30630,
26.9119,µm,Spot,Spots 1,14,30634,
14.5895,µm,Spot,Spots 1,14,30637,
25.7387,µm,Spot,Spots 1,14,30644,
10.3347,µm,Spot,Spots 1,14,30647,
10.4068,µm,Spot,Spots 1,14,30650,
17.0241,µm,Spot,Spots 1,14,30653,
20.5701,µm,Spot,Spots 1,14,30655,
12.0754,µm,Spot,Spots 1,14,30656,
12.1949,µm,Spot,Spots 1,14,30663,
41.1203,µm,Spot,Spots 1,14,30674,
27.3835,µm,Spot,Spots 1,14,30681,
19.6146,µm,Spot,Spots 1,14,30729,
9.41117,µm,Spot,Spots 1,14,30732,
10.3582,µm,Spot,Spots 1,14,30734,
9.54249,µm,Spot,Spots 1,14,30736,
11.1254,µm,Spot,Spots 1,14,30740,
13.3797,µm,Spot,Spots 1,14,30741,
8.20478,µm,Spot,Spots 1,14,30745,
13.3412,µm,Spot,Spots 1,14,30751,
17.1086,µm,Spot,Spots 1,14,30753,
8.9153,µm,Spot,Spots 1,14,30756,
10.6492,µm,Spot,Spots 1,14,30768,
12.2604,µm,Spot,Spots 1,14,30778,
17.6122,µm,Spot,Spots 1,14,30786,
7.66638,µm,Spot,Spots 1,14,30823,
12.0899,µm,Spot,Spots 1,14,30824,
7.97836,µm,Spot,Spots 1,14,30825,
17.304,µm,Spot,Spots 1,14,30826,
12.0546,µm,Spot,Spots 1,14,30828,
12.5012,µm,Spot,Spots 1,14,30838,
7.42396,µm,Spot,Spots 1,14,30839,
11.7295,µm,Spot,Spots 1,14,30849,
18.7744,µm,Spot,Spots 1,14,30913,
22.2268,µm,Spot,Spots 1,14,30917,
22.9704,µm,Spot,Spots 1,14,30929,
26.6024,µm,Spot,Spots 1,14,30930,
94.1243,µm,Spot,Spots 1,14,30957,
96.9222,µm,Spot,Spots 1,14,30965,
33.4519,µm,Spot,Spots 1,14,31010,
14.4269,µm,Spot,Spots 1,14,31026,
22.397,µm,Spot,Spots 1,14,31033,
